Name,Count
Sloane to MacHale no Nazo no Monogatari 2,1
Samurai Warriors 2: Xtreme Legends,1
Devil Survivor: Over Clock,1
Rollcage Stage II,1
Brain Voyage,1
Fire Pro Wrestling Returns,1
Rose to Tasogare no Kojou,1
Army Rescue,1
Jikkyou Powerful Pro Yakyuu 2000 Ketteiban,1
Azada,1
Bella Sara,1
Chou Jigen Game Neptune Mk-II,1
Zettai Meikyuu Grimm: Nanatsu no Kagi to Rakuen no Otome,1
Spectral Force 3,1
Team Elimination Games,1
Hospital Tycoon,1
Dreamer Series: Horse Trainer,1
Might & Magic Heroes VII,1
Wizardry: Tale of the Forsaken Land,1
Legends of Oz: Dorothy's Return,1
"Warhammer 40,000: Dawn of War: Soulstorm",1
Ultimate Card Games DS,1
Aibou DS,1
Chameleon,1
Ephemeral Fantasia,1
Princess Maker 2,1
Agatha Christie: Peril at End House,1
Kuroko's Basketball: Ties to Future,1
Rainbow Islands Revolution,1
Muv-Luv Alternative,1
Shin Megami Tensei: Devil Summoner - Raidou Kuzunoha vs. The Soulless Army,1
MetropolisMania,1
Wing Commander IV: The Price of Freedom,1
Astro Boy,1
Dengeki Gakuen RPG: Cross of Venus Special,1
Build 'n Race,1
Charlotte's Web,1
Virtual Kasparov,1
Ys VIII: Lacrimosa of Dana,1
Mary King's Riding School,1
Million God,1
Cyberia,1
Just Dance Wii U,1
Petz: Saddle Club,1
1 vs. 100,1
Dragon Ball Z for Kinect,1
Savage Skies,1
Edna & Harvey: Harvey's New Eyes,1
Codename Tenka,1
Ys I & II Chronicles,1
ChuChu Rocket!,1
F.E.A.R. Files,1
Hogs of War,1
Bleach GC: Tasogare Ni Mamieru Shinigami,1
Kenka Banchou 2: Full Throttle,1
Elvandia Story,1
Wacky World of Sports,1
Crayon Shin-Chan Shokkugan! Densetsu o Yobu Omake Daiketsusen!!,1
Crysis: Maximum Edition,1
Super Puzzle Fighter II,1
Army Men: Major Malfunction,1
Shinseiki GPX Cyber Formula: Road To The INFINITY 4,1
Bakugan: Rise of the Resistance,1
Game Hits!,1
No More Heroes: Red Zone,1
Mad Dog McCree: Gunslinger Pack,1
Momu-chan Diet Wii: Figurobics by Chon Dayon,1
Dark Angel: Vampire Apocalypse,1
Zoids Assault,1
Slotter Mania P: Tetsuya Shinjuku vs Ueno,1
Katekyoo Hitman Reborn! Dream Hyper Battle!,1
The $1 Pyramid,1
Sidewinder Max,1
Prinny: Can I Really Be the Hero?,1
Summer Athletics,1
Triggerheart Excelica Enhanced,1
Clockwork Knight,1
Blood: The Last Vampire (Joukan),1
Remington Super Slam Hunting: Alaska,1
Captain Tsubasa: Aratanaru Densetsu Joshou,1
MLB Superstars,1
The Sims 2: Apartment Life,1
Pachitte Chonmage Tatsujin 10: Pachinko Fuyu no Sonata,1
Cube,1
Daito Giken Koushiki Pachi-Slot Simulator: 24 - Twenty-Four,1
Kurikin: Nano Island Story,1
Transworld Snowboarding,1
Data East Arcade Classics,1
Crimson Sea,1
Bomberman Land Touch!,1
Sotsugyou Crossworld,1
Star Wars: Empire at War,1
My Stop Smoking Coach: Allen Carr's EasyWay,1
Muchi Muchi Pork & Pink Sweets,1
Digimon World Re:Digitize Decode,1
Age of Mythology,1
Point Blank 3,1
RollerCoaster Tycoon 3: Platinum,1
MLB 2K9 Fantasy All-Stars,1
Meiji Toukyou Renka,1
Mahjong Cub3D,1
Smart Boy's Winter Wonderland,1
Harvest Moon: Boy & Girl,1
Hakuoki: Shinkai - Hana no Shou,1
Nobunaga's Ambition: Iron Triangle,1
Hyperdimension Neptunia Re;Birth 2,1
Koi Sentai Love & Peace the P.S.P: Power Zenkai! Special Youso Tenkomori de Portable Ka Daisakusen de Aru!,1
Case Closed: One Truth Prevails,1
Ikaruga,1
El Tigre: The Adventures of Manny Rivera,1
Mushihimesama,1
Uru: Ages Beyond Myst,1
Higurashi no Naku Koro ni: Jan,1
Lethal Enforcers,1
Dreamer Series: Teacher,1
Soukoku no Kusabi: Hiiro no Kakera 3 - Ashita e no Tobira,1
The Weakest Link,1
Naruto Shippuden: Gekito Ninja Taisen! EX 2,1
Aoishiro,1
Ishin no Arashi: Shippuu Ryuumeden,1
"Shinobi, Koi Utsutsu: Setsugetsuka Koi Emaki",1
Godzilla Generations,1
Starship Troopers,1
Derby Stallion 98,1
Iron Man / X-O Manowar in Heavy Metal,1
Face Racers: Photo Finish,1
Dream Day: Wedding Destinations,1
Densha de Go! Shinkansen EX: Sanyou Shinkansen-hen,1
AIR,1
Death Jr. and the Science Fair of Doom,1
Shin Megami Tensei: Digital Devil Saga 2,1
Board Game Classics,1
Crysis: Warhead,1
Forbidden Siren 2,1
Hana to Otome ni Shukufuku o: Harekaze no Okurimono,1
Strider 2,1
Petz: Dogz Family,1
Orega Kantoku Da! Gekitou Pennant Race,1
Gundam the 3D Battle,1
Puchi Puchi Virus,1
Dino Dini's Kick Off Revival,1
Memories Off #5: Togireta Film,1
Blades of Blood: Samurai Shodown III,1
Garfield Gets Real,1
Mortal Kombat Kollection,1
Lucian Bee's: Resurrection Supernova,1
Atlantic Quest,1
Gradius Galaxies,1
Azure Striker Gunvolt: Striker Pack,1
Tycoon City: New York,1
Metal Slug Advance,1
TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.5,1
Exit,1
Magicians Academy,1
Robotron X,1
Pretty Rhythm: My Deco Rainbow Wedding,1
Car Battler Joe,1
Ultimate Ghosts 'n Goblins,1
"Hisshou Pachinko*Pachi-Slot Kouryaku Series DS Vol. 2: Shinseiki Evangelion - Shito, Futatabi",1
10 Minute Solution,1
Seven Samurai 20XX,1
Zero: Tsukihami no Kamen,1
Vietcong,1
Fatal Frame III: The Tormented,1
Crush,1
StormLover Karen!!,1
Ninjabread Man,1
My English Coach: Para Hispanoparlantes,1
Gintama Gin-Oh Quest: Gin-San ga Tenshoku Shitari Sekai wo Sukuttari,1
State of Emergency 2,1
Pinobee: Wings of Adventure,1
Initial D: Extreme Stage,1
Kaijuu Busters Powered,1
Ken to Mahou to Gakuen Mono. 2,1
PoPoLoCrois (JP sales),1
Smart Bomb,1
Meitantei Conan & Kindaichi Shounen no Jikenbou: Meguri au Futari no Meitantei,1
Super Robot Taisen OG Saga: Endless Frontier,1
Help Wanted: 50 Wacky Jobs (jp sales),1
Grand Prix Challenge,1
The Sims 2: Ikea Home Stuff,1
J-League Winning Eleven 2009: Club Championship,1
Coded Soul: Uke Keigareshi Idea,1
Sushi Academy,1
Kamen Rider: Travelers Senki,1
Nikoli's Pencil Puzzle,1
Shining Soul II,1
Tom Clancy's Splinter Cell Classic Trilogy HD,1
Heroes VS,1
Prisoner of War,1
Yu-Gi-Oh! 5D's Wheelie Breakers (JP sales),1
ZhuZhu Babies,1
Total War Attila: Tyrants & Kings,1
Captain Tsubasa: New Kick Off,1
Space Raiders,1
Derby Tsuku: Derby Uma o Tsukurou!,1
Sega GT Online,1
Frantix,1
Battlefield 2,1
Rescue Heroes: Billy Blazes,1
RockMan EXE 4.5 Real Operation,1
Famicom Mini: Mario Bros.,1
Wreckin Crew,1
Pachitte Chonmage Tatsujin 13: Pachinko Hissatsu Shigotojin III,1
Shining Force: Resurrection of the Dark Dragon,1
America's Army: True Soldiers,1
Martian Panic,1
Animal Planet: Emergency Vets,1
Famicom Mini: Famicom Mukashi Banashi - Shin Oniga Shima Zenkouhen,1
Kazoku Keikaku,1
Virtua Fighter CG Portrait Series Vol.2: Jacky Bryant,1
Disgaea Infinite,1
Sotsugyou II: Neo Generation Special,1
DoDonPachi Daifukkatsu: Black Label,1
Koudelka,1
Bleach: Heat the Soul 5,1
Agatha Christie's The ABC Murders,1
Yoake Yori Ruriiro na Portable,1
Beat Sketch!,1
Black Rose Valkyrie,1
The King of Fighters '98: Dream Match Never Ends,1
Elebits: The Adventures of Kai and Zero,1
Big Bass Fishing,1
Naruto Shippuden: Shinobi Rumble,1
Tokimeki Memorial: Girl's Side,1
World Cup of Pool,1
Nano Assault,1
RTX Red Rock,1
Famicom Mini: Adventure Island,1
Phantom Brave: The Hermuda Triangle,1
Miami Nights: Singles in the City,1
Virtua Pro Football,1
SaGa 3: Jikuu no Hasha - Shadow or Light,1
Chibi Maruko-Chan: Harikiri 365-Nichi no Maki,1
Gundam Seed: Battle Assault,1
The Seven Deadly Sins: Unjust Sin,1
Ultimate Brain Games,1
Charm Girls Club: My Fashion Show,1
Pac-Man Power Pack,1
Reine des Fleurs,1
Captain Rainbow,1
Konami Classics Vol. 1,1
Sports Collection,1
Date-A-Live Twin Edition: Rio Reincarnation,1
Bomberman Jetters,1
Onimusha Tactics,1
Kidou Senshi Gundam 00,1
Adidas Power Soccer 98,1
Zoids: Legacy,1
Warriors Orochi 3 Hyper,1
101-in-1 Sports Megamix,1
Wildlife Park 3,1
Action Man-Operation Extreme,1
Mugen Keitai Disgaea,1
Global Touring Challenge: Africa,1
Knights in the Nightmare: DHE Series Special Pack,1
The Legend of Heroes: A Tear of Vermillion,1
Style Book: Junior City,1
World Stadium 5,1
Fishing Master World Tour,1
Bleach: Heat the Soul,1
Amatsumi Sora ni! Kumo no Hatate ni,1
SD Gundam G Generation DS,1
Barbie and the Magic of Pegasus,1
Balloon Pop 2,1
World Cup '98 France: Road to Win,1
National Geographic Panda (JP sales),1
Garfield's Nightmare,1
Raiden Fighters Aces,1
X-COM: UFO Defense,1
Gradius V,1
Hands On! Tangrams,1
DJ Max Technika Tune,1
Shining Tears,1
Wordmaster,1
Field & Stream: Total Outdoorsman Challenge,1
Altered Beast: Guardian of the Realms,1
Blitz: Overtime,1
Forever Kingdom,1
Crossroad Crisis,1
Earth Seeker,1
Terranigma,1
Rosco McQueen: Firefighter Extreme,1
Downtown Nekketsu Koushinkyoku: Soreyuke Daiundoukai All-Star Special,1
Chess,1
Rygar: The Battle of Argus,1
Digimon World: Next Order,1
Discworld II: Mortality Bytes!,1
Ski and Shoot,1
Trine,1
Henry Hatsworth in the Puzzling Adventure,1
Brain Age: Concentration Training,1
Yu-Gi-Oh! GX: The Beginning of Destiny (US sales),1
Dragon Ball Kai: Ultimate Butouden,1
Puyo Pop Fever (JP sales),1
Hakuouki: Zuisouroku Portable,1
Bogey: Dead 6,1
Girls und Panzer: I Will Master Tankery,1
Playmobil Pirates,1
Ninja Gaiden Black,1
Wild West Shootout,1
Miyako,1
Pro Yakyuu Greatest Nine 98,1
Championship Foosball,1
Motto NUGA-CEL!,1
ESPN NBA 2Night,1
echochrome,1
One Piece Mansion,1
Yu-Gi-Oh! GX: The Beginning of Destiny (JP sales),1
Shockwave Assault,1
Super Dodge Ball,1
Alien Monster Bowling League,1
"Prinny 2: Dawn of Operation Panties, Dood!",1
Etrian Odyssey 2 Untold: Knight of Fafnir,1
Tsuki ni Yori Sou Otome no Sahou: Hidamari no Hibi,1
Palais de Reine,1
Gon: BakuBakuBakuBaku Adventure,1
Virtua Fighter CG Portrait Series Vol.3: Akira Yuki,1
Galactic Taz Ball,1
Uta no Prince-Sama: Debut,1
Populous: The Beginning,1
Fresh PreCure! Asobi Collection,1
Lovely x Cation 1 & 2,1
Ballistic: Ecks vs. Sever,1
Style Book: Cinnamoroll,1
Imagine: Reporter,1
Cartoon Network: Punch Time Explosion,1
Who Wants to Be A Millionaire?,1
Populous DS,1
Mind Quiz,1
Tennis no Oji-Sama: Motto Gakuensai no Ouji-Sama - More Sweet Edition,1
Entaku no Seito: The Eternal Legend,1
Digimon Story: Super Xros Wars Blue/Red,1
thinkSMART,1
Johnny Bravo in The Hukka-Mega-Mighty-Ultra-Extreme Date-O-Rama,1
New Atelier Rorona: Hajimari no Monogatari,1
Glory Days 2,1
Steel Battalion,1
WorldShift,1
Ouchi Mainichi Tamagotchi,1
Castlevania Double Pack,1
Sol Trigger,1
7 Roses: A Darkness Rises,1
My Hero: Doctor,1
Ar tonelico: Melody of Elemia,1
Ciel Nosurge: Ushinawareta Hoshi e Sasagu Uta,1
Touch Mechanic,1
EyeCreate,1
BIT.TRIP COMPLETE,1
Ultimate Muscle - The Kinnikuman Legacy: The Path of the Superhero,1
Pro Yakyuu Famista DS,1
MotoGP 2,1
InuYasha: Secret of the Divine Jewel,1
Sega Ages 2500 Series Vol. 29: Monster World Complete Collection,1
Gokuhou!! Mecha Mote Iinchou: MM Town de Miracle Change!,1
SNK vs. Capcom Card Fighters DS,1
Mystery Stories: Curse of the Ancient Spirits,1
ReCore,1
Hurry Up Hedgehog!,1
Langrisser V: The End of Legend,1
Barbie as the Princess and the Pauper,1
The King of Fighters XIV,1
Monopoly Collection,1
Blood Bowl: Legendary Edition,1
Metal Fight Beyblade,1
Medieval II: Total War,1
Tantei Opera: Milky Holmes,1
SingStar Apres-Ski Party 2,1
Dungeons,1
Angry Birds: Rio,1
Whacked!,1
Darkest of Days,1
Tengai Makyo: Dai Yon no Mokushiroku,1
Karnaaj Rally,1
Pirates of the Burning Sea,1
Egg Monster Hero,1
Winning Post 6,1
Taiko no Tatsujin: Don Don! Mystery Adventure,1
TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.8,1
L.G.S: Shinsetsu Houshinengi,1
Disney's Aladdin in Nasira's Revenge,1
Neo Atlas,1
Memories Off: Yubikiri no Kikou,1
Unou no Tatsujin: Soukai! Machigai Museum 2,1
Mary King's Riding School 2,1
Shox,1
NASCAR,1
Shin Megami Tensei,1
U-Sing  2,1
Reversal Challenge,1
Spectral Force Genesis,1
Kawashima Ryuuta Kyouju Kanshuu Nouryoku Trainer Portable 2,1
Reading Training,1
Jikkyou Powerful Pro Yakyuu Portable 2,1
Charlie's Angels,1
Last Rebellion,1
Cardfight!! Vanguard: Ride to Victory,1
Fullmetal Alchemist: Dual Sympathy,1
Seitokai no Ichizon: DS-suru Seitokai,1
Karaoke Joysound Wii Super DX: Hitori de Minna de Utai Houdai!,1
Astro Boy: Omega Factor,1
World Championship Games: A Track & Field Event,1
Agatha Christie: Evil Under the Sun,1
Satomi Hakkenden: Hachi Tamanoki,1
Jikkyou Powerful Pro Yakyuu 9 Ketteiban,1
Teenage Mutant Ninja Turtles Double Pack,1
NERF N-Strike: Double Blast Bundle,1
Naraku no Shiro,1
Hello Kitty's Cube Frenzy,1
Prism Ark: Awake,1
Rozen Maiden: Duellwalzer,1
Metal Fight Beyblade: Choujou Kessen! Big Bang Bladers,1
Doraemon: Nobita to Midori no Kyojinden DS,1
Winter Blast: 9 Snow & Ice Games,1
Shrek / Shark Tale Game Boy Advance Video,1
Seven: Molmorth no Kiheitai,1
Great Party Games,1
Family GameShow,1
Junior Mystery Quest,1
Ghosthunter,1
Ginga Fukei Densetsu: Sapphire,1
Clock Zero: Shuuen no Ichibyou - ExTime,1
The Cheetah Girls,1
Carnival Games: Wild West 3D,1
Ochaken no Heya DS 2,1
Roary the Racing Car,1
Bleach: Heat the Soul 6,1
"Saiyuuki: Kinkaku, Ginkaku no Inbou",1
Root Infinity Rexx,1
Moujuutsukai to Oujisama,1
Uta no Prince-Sama: Music 2,1
Shin Ken to Mah? to Gakuenmono. Toki no Gakuen,1
Mimana Iyar Chronicle,1
Super Robot Taisen MX Portable,1
Dragon Ball Z: Shin Butouden,1
Porsche Challenge,1
Go Play: City Sports,1
Puzzle Star Sweep,1
Battle Spirits: Kiseki no Hasha,1
Unending Bloody Call,1
2-in-1 Game Pack: Spider-Man & Spider-Man 2,1
X-Plane 10 Global,1
Tunnel B1,1
Naruto RPG 3: Rejiuu vs Konoha Shoutai,1
Shutsugeki! Otometachi no Senjou 2: Ikusabana no Kizuna,1
The Conveni 4,1
Robotron 64,1
The Land Before Time: Into the Mysterious Beyond,1
Golden Nugget 64,1
Castlevania Dracula X,1
Saikyou Habu Shogi,1
V-Rally Edition 99,1
Ratchet & Clank Future: Quest for Booty,1
Irotoridori no Sekai: World's End Re-Birth,1
Sega Casino,1
Disney Art Academy,1
The Revenge of Shinobi,1
The Idolmaster: Platinum Stars,1
New Legends,1
Rapid Reload,1
Poyo Poyo Kansatsu Nikki,1
Kawasaki Quad Bikes,1
SingStar: Made In Germany,1
Pillow Pets,1
Atari Classics Evolved,1
Bomberman Max 2: Blue Advance,1
Wild ARMs: Alter Code F,1
Lock's Quest,1
Return Fire,1
Jinsei Game DS,1
Resident Evil Chronicles HD,1
Guitar Freaks & DrumMania: Masterpiece Gold,1
GripShift,1
Project Eden,1
Black & White 2,1
Def Jam Fight For NY: The Takeover,1
Soul Eater: Monotone Princess,1
Dragon Tales: Dragon Seek,1
Crash Boom Bang!,1
Uchi no 3 Shimai DS,1
Import Tuner Challenge (American sales),1
Hakuoki: Demon of the Fleeting Blossom,1
Star Wars: Empire at War - Gold Pack,1
Let's Ride! Silver Buckle Stables,1
Playmobil Circus,1
Romeo Vs. Juliet,1
Broken Sword: The Sleeping Dragon,1
Bloody Roar 4,1
Still Life 2,1
Island Xtreme Stunts,1
Fighting Fantasy: The Warlock of Firetop Mountain,1
Agassi Tennis Generation,1
Top Gun: Firestorm Advance,1
Lilie no Atelier: Salburg no Renkinjutsushi 3,1
Quiz Magic Academy DS: Futatsu no Jikuu Koku,1
DaGeDar,1
Katekyoo Hitman Reborn!! Let's Ansatsu!? Nerawareta 10 Daime!,1
The Mummy,1
Blood of Bahamut,1
Shinigami to Shoujo,1
Road Trip,1
Cake Mania: Main Street,1
Mystereet,1
Guitar Freaks V3 & DrumMania V3,1
The Talos Principle,1
Demon Chaos,1
Skies of Arcadia,1
Beaterator,1
Pokemon Rumble World,1
Jikkyou Powerful Pro Yakyuu 14 Ketteiban,1
I Love Puppies,1
FIFA 2001: Major League Soccer,1
Sound Novel Machi,1
Brigandine: The Legend of Forsena,1
The Crow: City of Angels,1
Romance of the Three Kingdoms X,1
Running Wild,1
Driver: Renegade,1
Snow Portable,1
Metal Slug X,1
Samurai Shodown: Warrios Rage,1
H2O+: Footprints in the Sand,1
Theresia...,1
Command & Conquer Renegade,1
Kiniro no Corda 2 f,1
Worms: WMD,1
Space Invaders Revolution,1
Cook Wars,1
Monster Kingdom: Jewel Summoner,1
Tantei Jinguuji Saburo DS: Fuserareta Shinjitsu,1
Clockwork Empires,1
Half-Minute Hero 2,1
DarkStar One,1
Nobunaga's Ambition II,1
Ultimate Game Room,1
Monster Rancher Advance 2,1
Gothic Universe,1
Deception III: Dark Delusion,1
Swords,1
Hot Potato!,1
Angelique: Maren no Rokukishi,1
Voodoo Chronicles: First Sign,1
Mahou Sensei Negima! Private Lesson 2: Ojama Shimasu Parasite de Chu,1
R-Type Delta,1
Umineko no Naku Koro ni Portable 1,1
Espgaluda II Black Label,1
Mahjong Taikai,1
Super Robot Taisen: Scramble Commander the 2nd,1
Caesar III,1
J-League Pro Striker 2,1
Power Play Pool,1
Stadium Games,1
Jane's Hotel,1
Oyaku de Asoberu DS Ehon: Ukkari Penelope,1
True Pinball,1
Kuroshitsuji: Phantom & Ghost,1
Petz: Catz Playground,1
Pirates: Duels on the High Seas,1
Fushigi no Dungeon: Fuurai no Shiren 5 - Fortune Tower to Unmei no Dice,1
FunkMaster Flex's Digital Hitz Factory,1
Turbo Trainz,1
Housekeeping,1
Painkiller: Hell Wars,1
Harukanaru Toki no Naka de: Maihitoyo,1
Theatre Of War,1
Ocean Commander,1
Assassin's Creed Chronicles: China,1
Wand of Fortune 2 FD: Kimi ni Sasageru Epilogue,1
Puyo Pop Fever(us sales),1
Black Stone: Magic & Steel,1
God Eater Off Shot: Lindow-hen Twin Pack & Animation Vol. 2,1
Hotel Giant 2,1
A Game of Thrones: Genesis,1
Double Value!: ATV Thunder Ridge Riders / Monster Trucks Mayhem,1
Tank Beat,1
Tenkaichi * Sengoku Lovers,1
Tao Adventure: Curse Demon,1
Planescape: Torment,1
Nintendogs and Cats Golden Retriever and New Friends,1
"My World, My Way (US sales)",1
Astrology DS,1
Daito Giken Koushiki Pachi-Slot Simulator Hihouden: Taiyou o Motomeru Monotachi,1
Sega Arcade Gallery,1
Jissen Pachi-Slot Hisshouhou! Hokuto no Ken 2,1
Mahjong 300,1
Shin Koihime Musou: Otome Ryouran * Sangokushi Engi - Shu-Hen,1
Sins of a Solar Empire: Trinity,1
Bode Miller Alpine Skiing,1
World in Conflict: Complete Edition,1
Ailu de Puzzle,1
UNO 52,1
Hisshou Pachinko*Pachi-Slot Kouryaku Series Vol. 13: Shinseiki Evangelion - Yakusoku no Toki,1
The Night of the Rabbit,1
Fatal Fury: Battle Archives Volume 1,1
Festa!! Hyper Girls Party,1
Legasista,1
Rock 'N' Roll Adventures,1
Tears to Tiara Anecdotes: The Secret of Avalon,1
Collar x Malice,1
I Doll U,1
Minna to Issho,1
Doki Oki,1
Kikiite Hajimaru: Eigo Kaiwa Training - KikiTore,1
Gakuen Alice: WakuWaku * Happy Friends,1
Worms: Ultimate Mayhem,1
Nurarihyon no Mago: Hyakki Ryouran Taisen,1
Vanark,1
Flow: Urban Dance Uprising,1
Doraemon: Shin Nobita no Nihon Tanjou,1
Race Driver: Create & Race,1
Gumby vs. the Astrobots,1
Simple DS Series Vol. 15: The Kanshikikan 2 - Aratanaru 8-tsu no Jiken wo Touch seyo,1
Konohana 2: Todoke Kanai Requiem,1
Derby Time 2006,1
Norn9: Norn + Nonette,1
Mr. Driller,1
Toki no Kizuna: Sekigahara Kitan,1
Dragon's Dogma Online: Season 2,1
Game Book DS: Sword World 2.0,1
Norn + Nonette: Last Era,1
Steambot Chronicles,1
Chaos Wars,1
Harukanaru Toki no Naka de 3: Unmei no Meikyuu Aizouban,1
Music Maker: Rockstar,1
Fading Shadows,1
Formula 1 06,1
Negima!? 3-Jikanme ~Koi to Mahou to Sekaiju Densetsu~,1
Ray Gigant,1
SD Gundam Force: Showdown!,1
S.T.A.L.K.E.R.: Clear Sky,1
Derby Tsuku 5: Derby Uma o Tsukurou!,1
World in Conflict,1
Hakuouki: Zuisouroku,1
Challenge Me: Word Puzzles,1
Soul Eater: Battle Resonance,1
Iron Soldier 3,1
Trick x Logic: Season 2,1
San Goku Shi DS 3,1
Clock Zero: Shuuen no Ichibyou Portable,1
Onsei Kanjou Sokuteiki: Kokoro Scan,1
Dr. Slump & Arale-Chan,1
World of Goo,1
Monster Force,1
Pippa Funnell 2: Farm Adventures,1
Beatdown: Fists of Vengeance,1
Hisshou Pachinko*Pachi-slot Kouryaku Series DS Vol. 3: Shinseiki Evangelion - Yakusoku no Toki,1
Katekyoo Hitman Reborn! DS: Mafia Daishuugou Bongole Festival,1
12-Sai. Koisuru Diary,1
Fighting Vipers 2,1
Geten no Hana: Yume Akari,1
Age of Mythology: The Titans,1
The Great Battle Gaiden 2: Matsuri da Wasshoi,1
Shinseiki Evangelion Ayanami Ikusei Keikaku DS with Asuka Hokan Keikaku,1
"Minna de Jibun no Setsumeisho: B-Kata, A-Kata, AB-Kata, O-Kata",1
Enkaku Sousa: Sana e no 23 Hiai,1
Hitotsu Tobashi Renai V,1
Castlevania Bloodlines,1
Bae Yong-joon to Manabu Kankokugo DS,1
I Heart Geeks,1
Magicka Collection,1
Jikkyou Powerful Pro Yakyuu Wii Ketteiban,1
Junior Island Adventure,1
Tokushu Houdoubu,1
Women's Volleyball Championship,1
Bakumatsu Koihana: Shinsengumi DS,1
Special Forces: Nemesis Strike,1
Astonishia Story,1
My DoItAll,1
Diabolik Lovers: Dark Fate,1
Original Story from Fairy Tail: Gekitotsu! Kardia Daiseidou,1
Legacy of Ys: Books I & II,1
Shakugan no Shana,1
SD Gundam G Generation: Gather Beat 2,1
Criminal Girls 2,1
Simple DS Series Vol. 8: The Kanshikikan - Kinkyuu Shutsudou!! Jiken Genba wo Touch Seyo,1
Deer Drive: Legends,1
Zoo Vet: Endangered Animals,1
Hokuto no Ken: Hokuto Shinken Denshousha no Michi,1
The King of Fighters: Maximum Impact - Maniax,1
Gacharoku,1
Poupee Girl DS,1
Zoo Tycoon,1
Wand of Fortune 2: Jikuu ni Shizumu Mokushiroku,1
Tsuyo Kiss: Mighty Heart,1
Sabre Wulf,1
Resident Evil 5 HD,1
Rise of Nations: Rise of Legends,1
Hankou Shashin,1
Harukanaru Toki no Naka de Yumenoukihashi Special,1
Rakushou! Pachi-Slot Sengen 5: Rio Paradise,1
Sacra Terra: Angelic Night,1
Battle Assault 3 featuring Gundam Seed,1
Pop'n Music 13 Carnival,1
First Queen: Ornic Senki,1
Pachitte Chonmage Tatsujin 12: Pachinko Ultraman,1
3D Baseball,1
Metal Gear Solid: The Essential Collection (JP sales),1
K-On! After School Live!! HD Ver.,1
RACE On,1
World War II Combat: Road To Berlin,1
M&Ms Shell Shocked,1
Makai Senki Disgaea Portable: Tsuushin Taisen Hajime Mashita,1
Super Dodgeball Brawlers (jp sales),1
Datenshi no Amai Yuuwaku x Kaikan Phrase,1
Detective Conan: Phantom Rhapsody,1
Crazy Chicken: Star Karts,1
Magna Carta Portable,1
Metal Saga,1
Dead or Alive Xtreme 3: Venus,1
An American Tail: Fievel's Gold Rush,1
Imagine: Sweet 16,1
SWAT 4,1
Sunday vs Magazine Shuuketsu! Choujou Daikessen,1
Monster Guardians,1
Last Escort 2: Shinya no Amai Toge,1
Mashiro Iro Symphony: *mutsu-no-hana,1
Makai Senki Disgaea 4: Fuuka & Desco-hen Hajime Mashita,1
Electroplankton,1
Romance of the Three Kingdoms (3DS),1
Batman Forever: The Arcade Game,1
Hayate no Gotoku! Ojousama Produce Daisakusen Boku Iro ni Somare! Oyashiki-Hen,1
Crimson Tears,1
MeiQ no Chika Ni Shisu: A Maze to Eradicate Them All,1
